t,x,y,track_y,heading,error,correction,distance_cm,speed_cap,left_speed,right_speed,terrain_mult
1.76,23.235252228800242,47.73731143429084,45.77970705965093,0.6243332416885486,-0.3049429726079664,-18.43950398863837,231.22810288561126,30.0,48.43950398863837,11.560496011361629,1.0
1.78,23.729686682048367,48.077215202203504,46.03680365340534,0.602259989734786,-0.2551511366001694,-8.82930078150505,230.8575258962858,30.0,38.829300781505054,21.17069921849495,1.0
1.8,24.244902681391018,48.384709062339525,46.27241253254269,0.5380817731022102,-0.3655607965898316,-25.67128665303035,230.66469136335036,30.0,55.67128665303035,4.32871334696965,1.0
1.82,24.898387629139005,48.698345880947095,46.525048412512675,0.447475255079958,-0.4971899657041822,-42.48521441780176,230.14012966791293,30.0,72.48521441780176,0.0,1.0
1.84,25.455025709357834,48.92229687480579,46.70068877139104,0.38251151945845485,-0.4309159583075058,-25.985494248601253,229.93229401113544,30.0,55.985494248601256,4.014505751398747,1.0
1.86,26.02653258782178,49.10499851100097,46.84443138430849,0.3094163205659626,-0.4706251603371371,-29.238079556996915,229.4508257139719,30.0,59.238079556996915,0.7619204430030848,1.0
1.8800000000000001,26.606625768034018,49.258269194013906,46.95377099375749,0.2583142943478092,-0.43455553874447,-20.440810487261345,228.82191103775483,30.0,50.440810487261345,9.559189512738655,1.0
1.9000000000000001,27.194708662468365,49.377258728317216,47.02851287617653,0.19963938431597855,-0.46350749503212096,-23.469964012732266,228.53842198999251,30.0,53.46996401273226,6.530035987267734,1.0
1.92,27.788776862095617,49.46141913582357,47.06874037084382,0.14073142485435605,-0.4765754294649125,-23.563183784649,228.2024191242016,30.0,53.563183784649,6.436816215351001,1.0
1.94,28.38742154119905,49.50172482005232,47.07517169900409,0.06722676680913788,-0.5266689371444565,-29.40186321808727,227.64607952818278,30.0,59.40186321808727,0.5981367819127286,1.0
1.96,28.987407644680857,49.505808400432265,47.049125699416166,0.006806019844431292,-0.5110356937244924,-24.168298785882634,227.2284877632114,30.0,54.168298785882634,5.831701214117366,1.0
1.98,29.587383453006776,49.51119629646509,46.99249368394656,0.008979947410560334,-0.3580570409273848,0.8695710264516148,226.61084430757626,30.0,29.130428973548383,30.869571026451617,1.0
2.0,30.215168832915133,49.46737866515399,46.90267544612174,-0.06968413945969547,-0.5577860183222957,-32.93126949620464,225.8518410324441,30.0,62.93126949620464,0.0,1.0
2.02,30.809864079134993,49.387769845771324,46.79088172400771,-0.13307377707314133,-0.5308368214562063,-25.35585504537835,225.18137042485128,30.0,55.35585504537835,4.644144954621648,1.0
2.04,31.39775136205818,49.267817594532794,46.65688777090241,-0.20127669917086544,-0.555174421601748,-27.28116883908965,224.51934544046216,30.0,57.281168839089645,2.7188311609103515,1.0
2.06,31.97920485359997,49.11979111996198,46.503405366534054,-0.24928465664547245,-0.5158129449465542,-19.203182989842805,224.00966920602494,30.0,49.2031829898428,10.796817010157195,1.0
2.08,32.55509917406887,48.9514292131907,46.33283113870738,-0.2844224771982406,-0.48459441004817,-14.055128221107267,223.44617564614182,30.0,44.05512822110727,15.944871778892733,1.0
2.1,33.119335072067116,48.747375662841506,46.14971167483771,-0.34701180363025147,-0.5522612119094096,-25.035730572804347,222.92540606472764,30.0,55.03573057280435,4.964269427195653,1.0
2.12,33.67662131358451,48.52504247814922,45.95515886613851,-0.3796068193861995,-0.48369771673816364,-13.03800630237921,222.298148279711,30.0,43.03800630237921,16.96199369762079,1.0
2.14,34.23221538109064,48.29851382178982,45.7494822213861,-0.387146627139974,-0.412243262949571,-3.015923101509806,221.60632961246603,30.0,33.015923101509806,26.984076898490194,1.0
2.16,34.789578485013124,48.076373392363074,45.533233538929416,-0.37926096126604925,-0.35357573608280435,3.1542663495699106,220.9920127941935,30.0,26.84573365043009,33.15426634956991,1.0
2.18,35.34808529254469,47.85712434232887,45.30842770932735,-0.3740786852821532,-0.33554210577279237,2.072910393558418,220.44322955328064,30.0,27.927089606441584,32.072910393558416,1.0
2.2,35.90220872033722,47.62702169833829,45.07918817515053,-0.39358786157919834,-0.3778510971897109,-7.803670518818058,219.72867682019745,30.0,37.80367051881806,22.19632948118194,1.0
2.22,36.4442821230812,47.369812783178716,44.8507009774591,-0.4430329023069407,-0.4476907729375765,-19.778016291096932,219.2508976406627,30.0,49.77801629109693,10.221983708903068,1.0
2.24,37.00454152923102,47.046111261650445,44.61195042558099,-0.5239141112280976,-0.5525546898208996,-34.7049671369255,218.43411950646762,30.0,64.70496713692549,0.0,1.0
2.2600000000000002,37.51245115528387,46.69797094715183,44.394752243261145,-0.6008854803792657,-0.5578038839659583,-31.57709532093447,217.944763415565,30.0,61.57709532093447,0.0,1.0
2.2800000000000002,38.02170660386005,46.28366706274954,44.17766914131033,-0.6829476538873138,-0.6047662842439728,-35.64973880643845,217.55560943834797,30.0,65.64973880643845,0.0,1.0
2.3000000000000003,38.46621491902757,45.88066289683194,43.98980952061818,-0.7364655293601807,-0.5358711448102865,-21.407150189146776,216.82550741846822,30.0,51.407150189146776,8.592849810853224,1.0
2.32,38.90283270476203,45.4691232156585,43.80765864135294,-0.7558390294167141,-0.4513243322501712,-7.749400022613367,216.1091298457885,30.0,37.749400022613365,22.250599977386635,1.0
2.34,39.3410218980786,45.05925710232322,43.62805652128918,-0.7520128921393859,-0.37778658075805943,1.5304549109312848,215.48864489907385,30.0,28.469545089068717,31.530454910931283,1.0
2.36,39.78722982856916,44.65813557115426,43.449316774716486,-0.7322382977264597,-0.3121390658881303,7.909837765170492,214.98295240287558,30.0,22.090162234829506,37.909837765170494,1.0
2.38,40.243244257213036,44.268198600774944,43.271857154280184,-0.7074462100770116,-0.26832548272533924,9.91683505977924,214.58343955174882,30.0,20.08316494022076,39.91683505977924,1.0
2.4,40.71744743236899,43.90059643991077,43.09385461191557,-0.6594348223314408,-0.17600287360020814,19.204555098228298,213.96402179010735,30.0,10.795444901771702,49.2045550982283,1.0
2.42,41.209329136399084,43.5570089121388,42.91728933358678,-0.6097296893918948,-0.1299850653515974,19.882053175818395,213.5111651717352,30.0,10.117946824181605,49.8820531758184,1.0
2.44,41.706184929090384,43.22065445435788,42.74835307389025,-0.5950990296041372,-0.18169592291990486,5.852263915103034,213.00909444768425,30.0,24.147736084896966,35.85226391510304,1.0
2.46,42.19756168863823,42.876345174529035,42.59162120170609,-0.6111977711912903,-0.24210469421700323,-6.4394966348612375,212.6264264651436,30.0,36.439496634861236,23.560503365138764,1.0
2.48,42.67926237269394,42.518623982844424,42.44891694296688,-0.638761995910972,-0.2688169118238822,-11.025689887872694,212.09114103902647,30.0,41.025689887872694,18.974310112127306,1.0
2.5,43.17218952114533,42.176537990264215,42.31504461502864,-0.6066802975745031,-0.11533906246892472,12.832679334587539,211.51844663812207,30.0,17.16732066541246,42.83267933458754,1.0
2.52,43.683930310239575,41.863294690611696,42.190055343201685,-0.5492786988410301,-0.021246886216999997,22.96063949338922,210.82195415006572,30.0,7.03936050661078,52.96063949338922,1.0
2.54,44.212340408123346,41.57907159433966,42.07698614973233,-0.49349318274010084,0.013646981321262151,22.314206440371695,210.35731087838937,30.0,7.685793559628305,52.31420644037169,1.0
2.56,44.74092096816807,41.295165638884676,41.98115493859436,-0.4928931002225112,-0.09473042400285216,0.24003300703584696,209.91269020215861,30.0,29.759966992964152,30.240033007035848,1.0
2.58,45.278177514665025,41.02804131718003,41.90245551572776,-0.46140564853139576,-0.007814690916870391,12.594980676446186,209.3415143908956,30.0,17.405019323553816,42.594980676446184,1.0
2.6,45.824421664541305,40.779812937001736,41.84274941073533,-0.42652975736516396,0.022472834643899934,13.950356466492718,208.94399337218258,30.0,16.049643533507282,43.95035646649272,1.0
2.62,46.38455930334516,40.564764510838614,41.80375780331285,-0.3665685168082135,0.11010271679646243,23.984496222780184,208.2559019746586,30.0,6.015503777219816,53.98449622278018,1.0
2.64,46.95727703037683,40.38589471142103,41.78811499261167,-0.30271864524090647,0.15376624423969948,25.539948626922808,207.76699108383983,30.0,4.460051373077192,55.53994862692281,1.0
2.66,47.56845553238053,40.24642427056173,41.799430016033824,-0.2243573859604732,0.23415581775452038,32.68900742434662,206.94052674763407,30.0,0.0,62.68900742434662,1.0
